"ticker","index","ticker-2","snp_growth_rate","stock_growth_rate","current_price","market_correlation","correlation_with_snp","outperform","five_yr_r2","delta"
"UCFC","0","UCFC","-12.982895486954737","3.7986704653371284","10.93","1","0.7049338432568893","1","0.8182031585378295","16.781565952291864"
"UEHPY","0","UEHPY","-12.982895486954737","40.816326530612244","13.8","0","3.9792635799662256e-16","1","0.5226212929852004","53.79922201756698"
"UNCHF","0","UNCHF","-12.982895486954737","7.319198373511471","36.95","0","0.015417224049743154","1","0.8404711328770776","20.302093860466208"
"UNFI","0","UNFI","-12.982895486954737","18.518518518518512","11.2","0","-0.42890063174480286","1","0.6830447941498394","31.50141400547325"
"UTHR","0","UTHR","-12.982895486954737","25.195043597980728","109.12","0","0.35501377045256965","1","0.5171990091983519","38.17793908493547"
"VEEV","0","VEEV","-12.982895486954737","32.512350035285834","187.77","0","0.04121429936753332","1","0.8994964187361356","45.49524552224057"
"VICR","0","VICR","-12.982895486954737","0.6630265210608277","51.62","1","0.914583425882143","1","0.708379284155355","13.645922008015564"
"VIE","0","VIE","-12.982895486954737","30.54154053144973","38.81","0","0.2783488093248475","1","0.5750644620122219","43.524436018404465"
"VIR","0","VIR","-12.982895486954737","124.37650844730493","27.89","0","-0.6932755119118525","1","0.5623707538070177","137.35940393425966"
"VIVO","0","VIVO","-12.982895486954737","20.9586945436002","11.86","0","0.29437391799368084","1","0.6519568884225082","33.941590030554934"
"VOYJF","0","VOYJF","-12.982895486954737","16.666666666666675","21","0","-0.3673139558358139","1","0.7349274438990965","29.64956215362141"
"VRSN","0","VRSN","-12.982895486954737","0.4261572373255085","205.02","1","0.8192596665870248","1","0.8848672078497577","13.409052724280246"
"VRTX","0","VRTX","-12.982895486954737","10.303345017092912","254.9","0","0.2383953135553081","1","0.7683076659621191","23.286240504047647"
"VTIQ","0","VTIQ","-12.982895486954737","25.703455878087","13","0","-0.2603286265357554","1","0.516393697338922","38.68635136504174"
"W","0","W","-12.982895486954737","28.71703267836503","122.5","1","0.6735393916263557","1","0.575263528891428","41.69992816531977"
"WCG","0","WCG","-12.982895486954737","35.01562680865842","349.92","1","0.6428140129405312","1","0.9311488741661901","47.99852229561316"
"WERN","0","WERN","-12.982895486954737","13.928273561301086","40.98","1","0.5208866461776956","1","0.5443377590878606","26.91116904825582"
"WING","0","WING","-12.982895486954737","30.366203397308624","118.19","1","0.5104536053836087","1","0.8571604142222657","43.34909888426336"
"WMT","0","WMT","-12.982895486954737","5.81955922865014","122.92","0","-0.09239021816865091","1","0.8972082124440045","18.802454715604878"
"WOLTF","0","WOLTF","-12.982895486954737","2.912895927601822","72.78","1","0.7011846261935173","1","0.915868390347213","15.895791414556559"
"WST","0","WST","-12.982895486954737","27.94765656295899","191.64","0","0.3711437790949249","1","0.8767185530883286","40.93055204991373"
"WWLNF","0","WWLNF","-12.982895486954737","49.90401567091085","61.2208","1","0.606567299255988","1","0.6211380912257386","62.88691115786559"
"WXXWY","0","WXXWY","-12.982895486954737","14.000000000000012","29.64","0","0.11305940299724607","1","0.5075957424317966","26.98289548695475"
"XNGSF","0","XNGSF","-12.982895486954737","11.397423191278499","11.24","0","0.2893171585528496","1","0.8092828591283676","24.380318678233238"
"XYIGY","0","XYIGY","-12.982895486954737","2.3523074160531454","22.8","1","0.8307772433666505","1","0.5739294757191294","15.335202903007882"
"YDVL","0","YDVL","-12.982895486954737","7.000000000000006","10700","0","-0.6399535382674046","1","0.8944714754971369","19.982895486954742"
"YUMSF","0","YUMSF","-12.982895486954737","14.215686274509821","11.65","0","0.3138003301161667","1","0.6823111567254329","27.19858176146456"
"ZAPNF","0","ZAPNF","-12.982895486954737","6.074313667405917","26.498","1","0.7661560795987453","1","0.6218156923298565","19.057209154360656"
"ZEAL","0","ZEAL","-12.982895486954737","1.6202996025680205","33.24","1","0.8331583932306791","1","0.5683482444653815","14.603195089522757"
"ZLAB","0","ZLAB","-12.982895486954737","52.88461538461537","60.42","0","0.143703965181201","1","0.5801180407057624","65.8675108715701"
"ZLDPF","0","ZLDPF","-12.982895486954737","31.550802139037447","24.6","1","0.7343964495889824","1","0.7184745990230083","44.53369762599218"
"ZLDSF","0","ZLDSF","-12.982895486954737","45.35032051282051","45.3493","1","0.8514817341940876","1","0.6682393363720055","58.33321599977525"
"ZOJIF","0","ZOJIF","-12.982895486954737","31.00436681222709","15","1","0.7211145947082602","1","0.7548436245835253","43.98726229918183"
"ZTO","0","ZTO","-12.982895486954737","21.931330472103006","28.41","0","-0.5238393817390736","1","0.7653170139279589","34.914225959057745"
"ZZE","0","ZZE","-12.982895486954737","7.931163486719051","115.4","0","0.06556092086718138","1","0.8698825362686404","20.91405897367379"
